timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c9
10877,2.087500,0.000000,0.000000,0.000000,2.087500,0.000000,0.000000,0.000000,4.262500
10880,2.087800,-0.000000,0.000000,-0.000000,2.087800,0.000000,0.000000,0.000000,4.263400
10883,2.088200,0.000000,0.000000,0.000000,2.088200,0.000000,0.000000,0.000000,4.264600
10886,2.088500,0.000000,0.000000,0.000000,2.088500,0.000000,0.000000,0.000000,4.265500
10890,2.088900,-0.000000,0.000000,-0.000000,2.088900,0.000000,0.000000,0.000000,4.266700
10893,2.089200,0.000000,0.000000,0.000000,2.089200,0.000000,0.000000,0.000000,4.267600
10896,2.089888,-0.000002,0.000389,-0.000002,2.089755,0.032965,0.000389,0.032965,4.268500
10900,2.090607,-0.000015,0.001027,-0.000015,2.089632,0.067234,0.001027,0.067234,4.269400
10908,2.091407,-0.000015,0.001027,-0.000015,2.090432,0.067234,0.001027,0.067234,4.271800
10911,2.092097,-0.000019,0.000789,-0.000019,2.089615,0.100364,0.000789,0.100364,4.272700
10914,2.092728,-0.000025,0.000721,-0.000025,2.088246,0.130873,0.000721,0.130873,4.273600
10919,2.093228,-0.000025,0.000721,-0.000025,2.088746,0.130873,0.000721,0.130873,4.275100
10923,2.093628,-0.000025,0.000721,-0.000025,2.089146,0.130873,0.000721,0.130873,4.276300
10926,2.094875,-0.000094,0.001986,-0.000094,2.086171,0.179776,0.001986,0.179776,4.277500
10931,2.095520,0.000743,-0.012710,0.000743,2.084308,0.202000,-0.012710,0.202000,4.278700
10934,2.096132,0.003557,-0.055548,0.003557,2.083262,0.219475,-0.055548,0.219475,4.279900
10938,2.095728,0.005599,-0.082502,0.005599,2.082352,0.230591,-0.082502,0.230591,4.280800
10942,2.096228,0.005599,-0.082502,0.005599,2.082852,0.230591,-0.082502,0.230591,4.282300
10946,2.096528,0.005599,-0.082502,0.005599,2.083152,0.230591,-0.082502,0.230591,4.283200
10949,2.096928,0.005599,-0.082502,0.005599,2.083552,0.230591,-0.082502,0.230591,4.284400
10954,2.097316,0.005617,-0.082726,0.005617,2.083939,0.230680,-0.082726,0.230680,4.285600
10958,2.097716,0.005617,-0.082726,0.005617,2.084339,0.230680,-0.082726,0.230680,4.286800
10961,2.098016,0.005617,-0.082726,0.005617,2.084639,0.230680,-0.082726,0.230680,4.287700
10967,2.098616,0.005617,-0.082726,0.005617,2.085239,0.230680,-0.082726,0.230680,4.289500
10970,2.098916,0.005617,-0.082726,0.005617,2.085539,0.230680,-0.082726,0.230680,4.290400
10974,2.099316,0.005617,-0.082726,0.005617,2.085939,0.230680,-0.082726,0.230680,4.291600
10980,2.099816,0.005617,-0.082726,0.005617,2.086439,0.230680,-0.082726,0.230680,4.293100
10984,2.100316,0.005617,-0.082726,0.005617,2.086939,0.230680,-0.082726,0.230680,4.294600
10987,2.100616,0.005617,-0.082726,0.005617,2.087239,0.230680,-0.082726,0.230680,4.295500
10992,2.101116,0.005617,-0.082726,0.005617,2.087739,0.230680,-0.082726,0.230680,4.297000
10998,2.100150,0.008105,-0.113114,0.008105,2.086678,0.242879,-0.113114,0.242879,4.297900
11002,2.099033,0.010975,-0.145219,0.010975,2.085967,0.255767,-0.145219,0.255767,4.300300
11007,2.099533,0.010975,-0.145219,0.010975,2.086467,0.255767,-0.145219,0.255767,4.301800
11011,2.099833,0.010975,-0.145219,0.010975,2.086767,0.255767,-0.145219,0.255767,4.302700
11015,2.100333,0.010975,-0.145219,0.010975,2.087267,0.255767,-0.145219,0.255767,4.304200
11019,2.100633,0.010975,-0.145219,0.010975,2.087567,0.255767,-0.145219,0.255767,4.305100
11022,2.100933,0.010975,-0.145219,0.010975,2.087867,0.255767,-0.145219,0.255767,4.306000
11027,2.098928,0.014039,-0.176840,0.014039,2.086777,0.268461,-0.176840,0.268461,4.307500
11030,2.096251,0.017186,-0.206961,0.017186,2.085453,0.280552,-0.206961,0.280552,4.308400
11034,2.096651,0.017186,-0.206961,0.017186,2.085853,0.280552,-0.206961,0.280552,4.309600
11038,2.097151,0.017186,-0.206961,0.017186,2.086353,0.280552,-0.206961,0.280552,4.311100
11042,2.097451,0.017186,-0.206961,0.017186,2.086653,0.280552,-0.206961,0.280552,4.312000
11045,2.091408,0.023794,-0.265573,0.023794,2.084269,0.304081,-0.265573,0.304081,4.312900
11051,2.092008,0.023794,-0.265573,0.023794,2.084869,0.304081,-0.265573,0.304081,4.314700
11054,2.092308,0.023794,-0.265573,0.023794,2.085169,0.304081,-0.265573,0.304081,4.315600
11057,2.092608,0.023794,-0.265573,0.023794,2.085469,0.304081,-0.265573,0.304081,4.316500
11060,2.093008,0.023794,-0.265573,0.023794,2.085869,0.304081,-0.265573,0.304081,4.317700
11065,2.093408,0.023794,-0.265573,0.023794,2.086269,0.304081,-0.265573,0.304081,4.318900
11068,2.093708,0.023794,-0.265573,0.023794,2.086569,0.304081,-0.265573,0.304081,4.319800
11071,2.094108,0.023794,-0.265573,0.023794,2.086969,0.304081,-0.265573,0.304081,4.321000
11076,2.094508,0.023794,-0.265573,0.023794,2.087369,0.304081,-0.265573,0.304081,4.322200
11085,2.094808,0.023794,-0.265573,0.023794,2.087669,0.304081,-0.265573,0.304081,4.323100
11089,2.095908,0.023794,-0.265573,0.023794,2.088769,0.304081,-0.265573,0.304081,4.326400
11096,2.094613,0.025378,-0.278284,0.025378,2.088593,0.309183,-0.278284,0.309183,4.328500
11101,2.090184,0.029273,-0.308668,0.029273,2.087068,0.321380,-0.308668,0.321380,4.329700
11104,2.090484,0.029273,-0.308668,0.029273,2.087368,0.321380,-0.308668,0.321380,4.330600
11108,2.090884,0.029273,-0.308668,0.029273,2.087768,0.321380,-0.308668,0.321380,4.331800
11112,2.091384,0.029273,-0.308668,0.029273,2.088268,0.321380,-0.308668,0.321380,4.333300
11116,2.085859,0.033757,-0.341786,0.033757,2.086412,0.334675,-0.341786,0.334675,4.334200
11119,2.079505,0.038643,-0.375884,0.038643,2.084398,0.348363,-0.375884,0.348363,4.335100
11124,2.080005,0.038643,-0.375884,0.038643,2.084898,0.348363,-0.375884,0.348363,4.336600
11127,2.080305,0.038643,-0.375884,0.038643,2.085198,0.348363,-0.375884,0.348363,4.337500
11130,2.080705,0.038643,-0.375884,0.038643,2.085598,0.348363,-0.375884,0.348363,4.338700
11135,2.081205,0.038643,-0.375884,0.038643,2.086098,0.348363,-0.375884,0.348363,4.340200
11140,2.068350,0.048480,-0.440572,0.048480,2.082669,0.374330,-0.440572,0.374330,4.341400
11144,2.059929,0.054305,-0.475542,0.054305,2.080385,0.388369,-0.475542,0.388369,4.342600
11148,2.060429,0.054305,-0.475542,0.054305,2.080885,0.388369,-0.475542,0.388369,4.344100
11152,2.060729,0.054305,-0.475542,0.054305,2.081185,0.388369,-0.475542,0.388369,4.345000
11155,2.061129,0.054305,-0.475542,0.054305,2.081585,0.388369,-0.475542,0.388369,4.346200
11160,2.061529,0.054305,-0.475542,0.054305,2.081985,0.388369,-0.475542,0.388369,4.347400
11163,2.061929,0.054305,-0.475542,0.054305,2.082385,0.388369,-0.475542,0.388369,4.348600
11167,2.062229,0.054305,-0.475542,0.054305,2.082685,0.388369,-0.475542,0.388369,4.349500
11171,2.062729,0.054305,-0.475542,0.054305,2.083185,0.388369,-0.475542,0.388369,4.351000
11175,2.063029,0.054305,-0.475542,0.054305,2.083485,0.388369,-0.475542,0.388369,4.351900
11178,2.053483,0.060704,-0.512264,0.060704,2.080979,0.403110,-0.512264,0.403110,4.353100
11196,2.053983,0.060704,-0.512264,0.060704,2.081479,0.403110,-0.512264,0.403110,4.354600
11201,2.055683,0.060704,-0.512264,0.060704,2.083179,0.403110,-0.512264,0.403110,4.359700
11204,2.055983,0.060704,-0.512264,0.060704,2.083479,0.403110,-0.512264,0.403110,4.360600
11208,2.056383,0.060704,-0.512264,0.060704,2.083879,0.403110,-0.512264,0.403110,4.361800
11212,2.056883,0.060704,-0.512264,0.060704,2.084379,0.403110,-0.512264,0.403110,4.363300
11216,2.057183,0.060704,-0.512264,0.060704,2.084679,0.403110,-0.512264,0.403110,4.364200
11219,2.057583,0.060704,-0.512264,0.060704,2.085079,0.403110,-0.512264,0.403110,4.365400
11224,2.057983,0.060704,-0.512264,0.060704,2.085479,0.403110,-0.512264,0.403110,4.366600
11229,2.058483,0.060704,-0.512264,0.060704,2.085979,0.403110,-0.512264,0.403110,4.368100
11232,2.058783,0.060704,-0.512264,0.060704,2.086279,0.403110,-0.512264,0.403110,4.369000
11237,2.059283,0.060704,-0.512264,0.060704,2.086779,0.403110,-0.512264,0.403110,4.370500
11240,2.059579,0.060766,-0.512607,0.060766,2.087146,0.403247,-0.512607,0.403247,4.371700
11243,2.059879,0.060766,-0.512607,0.060766,2.087446,0.403247,-0.512607,0.403247,4.372600
11248,2.060279,0.060766,-0.512607,0.060766,2.087846,0.403247,-0.512607,0.403247,4.373800
11252,2.060679,0.060766,-0.512607,0.060766,2.088246,0.403247,-0.512607,0.403247,4.375000
11255,2.060906,0.060810,-0.512850,0.060810,2.088523,0.403345,-0.512850,0.403345,4.375900
11259,2.061406,0.060810,-0.512850,0.060810,2.089023,0.403345,-0.512850,0.403345,4.377400
11262,2.053047,0.066181,-0.542492,0.066181,2.086805,0.415244,-0.542492,0.415244,4.378300
11266,2.053347,0.066181,-0.542492,0.066181,2.087105,0.415244,-0.542492,0.415244,4.379200
11272,2.053947,0.066181,-0.542492,0.066181,2.087705,0.415244,-0.542492,0.415244,4.381000
11275,2.054247,0.066181,-0.542492,0.066181,2.088005,0.415244,-0.542492,0.415244,4.381900
11278,2.054647,0.066181,-0.542492,0.066181,2.088405,0.415244,-0.542492,0.415244,4.383100
11281,2.054947,0.066181,-0.542492,0.066181,2.088705,0.415244,-0.542492,0.415244,4.384000
11293,2.055547,0.066181,-0.542492,0.066181,2.089305,0.415244,-0.542492,0.415244,4.385800
11298,2.056547,0.066181,-0.542492,0.066181,2.090305,0.415244,-0.542492,0.415244,4.388800
11302,2.056947,0.066181,-0.542492,0.066181,2.090705,0.415244,-0.542492,0.415244,4.390000
11310,2.057847,0.066181,-0.542492,0.066181,2.091605,0.415244,-0.542492,0.415244,4.392700
11316,2.058447,0.066181,-0.542492,0.066181,2.092205,0.415244,-0.542492,0.415244,4.394500
11320,2.058747,0.066181,-0.542492,0.066181,2.092505,0.415244,-0.542492,0.415244,4.395400
11325,2.059247,0.066181,-0.542492,0.066181,2.093005,0.415244,-0.542492,0.415244,4.396900
11328,2.059547,0.066181,-0.542492,0.066181,2.093305,0.415244,-0.542492,0.415244,4.397800
11332,2.059947,0.066181,-0.542492,0.066181,2.093705,0.415244,-0.542492,0.415244,4.399000
11337,2.060447,0.066181,-0.542492,0.066181,2.094205,0.415244,-0.542492,0.415244,4.400500
11342,2.060847,0.066181,-0.542492,0.066181,2.094605,0.415244,-0.542492,0.415244,4.401700
11345,2.061247,0.066181,-0.542492,0.066181,2.095005,0.415244,-0.542492,0.415244,4.402900
11350,2.052439,0.071853,-0.572915,0.071853,2.092862,0.427457,-0.572915,0.427457,4.404400
11354,2.040144,0.079545,-0.612674,0.079545,2.089839,0.443417,-0.612674,0.443417,4.405600
11359,2.040744,0.079545,-0.612674,0.079545,2.090439,0.443417,-0.612674,0.443417,4.407400
11364,2.032241,0.084752,-0.638428,0.084752,2.088392,0.453756,-0.638428,0.453756,4.408600
11369,2.020394,0.091965,-0.673096,0.091965,2.085637,0.467672,-0.673096,0.467672,4.410100
11372,2.010275,0.097924,-0.700720,0.097924,2.083182,0.478762,-0.700720,0.478762,4.411000
11377,1.997986,0.105210,-0.733551,0.105210,2.080393,0.491941,-0.733551,0.491941,4.412500
11380,1.985190,0.112649,-0.766009,0.112649,2.077443,0.504971,-0.766009,0.504971,4.413700
11384,1.973311,0.119486,-0.794941,0.119486,2.074731,0.516585,-0.794941,0.516585,4.414900
11395,1.973711,0.119486,-0.794941,0.119486,2.075131,0.516585,-0.794941,0.516585,4.416100
11406,1.975411,0.119486,-0.794941,0.119486,2.076831,0.516585,-0.794941,0.516585,4.421200
11413,1.976211,0.119486,-0.794941,0.119486,2.077631,0.516585,-0.794941,0.516585,4.423600
11420,1.976811,0.119486,-0.794941,0.119486,2.078231,0.516585,-0.794941,0.516585,4.425400
11427,1.964198,0.126855,-0.825434,0.126855,2.075602,0.528825,-0.825434,0.528825,4.427500
11434,1.964898,0.126855,-0.825434,0.126855,2.076302,0.528825,-0.825434,0.528825,4.429600
11438,1.965298,0.126855,-0.825434,0.126855,2.076702,0.528825,-0.825434,0.528825,4.430800
11441,1.965486,0.126915,-0.825676,0.126915,2.076972,0.528923,-0.825676,0.528923,4.431700
11450,1.928642,0.148854,-0.914371,0.148854,2.070104,0.564527,-0.914371,0.564527,4.434400
11455,1.929242,0.148854,-0.914371,0.148854,2.070704,0.564527,-0.914371,0.564527,4.436200
11463,1.930042,0.148854,-0.914371,0.148854,2.071504,0.564527,-0.914371,0.564527,4.438600
11468,1.930442,0.148854,-0.914371,0.148854,2.071904,0.564527,-0.914371,0.564527,4.439800
11471,1.930742,0.148854,-0.914371,0.148854,2.072204,0.564527,-0.914371,0.564527,4.440700
11478,1.931442,0.148854,-0.914371,0.148854,2.072904,0.564527,-0.914371,0.564527,4.442800
11484,1.932042,0.148854,-0.914371,0.148854,2.073504,0.564527,-0.914371,0.564527,4.444600
11488,1.932442,0.148854,-0.914371,0.148854,2.073904,0.564527,-0.914371,0.564527,4.445800
11499,1.933042,0.148854,-0.914371,0.148854,2.074504,0.564527,-0.914371,0.564527,4.447600
11507,1.909551,0.162537,-0.965951,0.162537,2.070121,0.585233,-0.965951,0.585233,4.451500
11515,1.910351,0.162537,-0.965951,0.162537,2.070921,0.585233,-0.965951,0.585233,4.453900
11523,1.911151,0.162537,-0.965951,0.162537,2.071721,0.585233,-0.965951,0.585233,4.456300
11528,1.911751,0.162537,-0.965951,0.162537,2.072321,0.585233,-0.965951,0.585233,4.458100
11532,1.911926,0.162603,-0.966188,0.162603,2.072589,0.585328,-0.966188,0.585328,4.459000
11542,1.912926,0.162603,-0.966188,0.162603,2.073589,0.585328,-0.966188,0.585328,4.462000
11547,1.913526,0.162603,-0.966188,0.162603,2.074189,0.585328,-0.966188,0.585328,4.463800
11555,1.914226,0.162603,-0.966188,0.162603,2.074889,0.585328,-0.966188,0.585328,4.465900
11562,1.914926,0.162603,-0.966188,0.162603,2.075589,0.585328,-0.966188,0.585328,4.468000
11567,1.915426,0.162603,-0.966188,0.162603,2.076089,0.585328,-0.966188,0.585328,4.469500
11571,1.897982,0.172245,-1.001345,0.172245,2.072232,0.599441,-1.001345,0.599441,4.470700
11578,1.898782,0.172245,-1.001345,0.172245,2.073032,0.599441,-1.001345,0.599441,4.473100
11587,1.899582,0.172245,-1.001345,0.172245,2.073832,0.599441,-1.001345,0.599441,4.475500
11601,1.900382,0.172245,-1.001345,0.172245,2.074632,0.599441,-1.001345,0.599441,4.477900
11608,1.901682,0.172245,-1.001345,0.172245,2.075932,0.599441,-1.001345,0.599441,4.481800
11614,1.902282,0.172245,-1.001345,0.172245,2.076532,0.599441,-1.001345,0.599441,4.483600
11622,1.887076,0.180834,-1.032003,0.180834,2.073480,0.611748,-1.032003,0.611748,4.486000
11627,1.887676,0.180834,-1.032003,0.180834,2.074080,0.611748,-1.032003,0.611748,4.487800
11636,1.888476,0.180834,-1.032003,0.180834,2.074880,0.611748,-1.032003,0.611748,4.490200
11643,1.889176,0.180834,-1.032003,0.180834,2.075580,0.611748,-1.032003,0.611748,4.492300
11647,1.889576,0.180834,-1.032003,0.180834,2.075980,0.611748,-1.032003,0.611748,4.493500
11651,1.889976,0.180834,-1.032003,0.180834,2.076380,0.611748,-1.032003,0.611748,4.494700
11658,1.890676,0.180834,-1.032003,0.180834,2.077080,0.611748,-1.032003,0.611748,4.496800
11665,1.891376,0.180834,-1.032003,0.180834,2.077780,0.611748,-1.032003,0.611748,4.498900
11674,1.892276,0.180834,-1.032003,0.180834,2.078680,0.611748,-1.032003,0.611748,4.501600
11679,1.892676,0.180834,-1.032003,0.180834,2.079080,0.611748,-1.032003,0.611748,4.502800
11683,1.893176,0.180834,-1.032003,0.180834,2.079580,0.611748,-1.032003,0.611748,4.504300
11691,1.893848,0.180900,-1.032236,0.180900,2.080347,0.611842,-1.032236,0.611842,4.506700
11703,1.894548,0.180900,-1.032236,0.180900,2.081047,0.611842,-1.032236,0.611842,4.508800
11710,1.895748,0.180900,-1.032236,0.180900,2.082247,0.611842,-1.032236,0.611842,4.512400
11718,1.896648,0.180900,-1.032236,0.180900,2.083147,0.611842,-1.032236,0.611842,4.515100
11726,1.897348,0.180900,-1.032236,0.180900,2.083847,0.611842,-1.032236,0.611842,4.517200
11733,1.897920,0.180967,-1.032471,0.180967,2.084514,0.611936,-1.032471,0.611936,4.519300
11738,1.898520,0.180967,-1.032471,0.180967,2.085114,0.611936,-1.032471,0.611936,4.521100
11746,1.885558,0.188246,-1.058216,0.188246,2.082488,0.622271,-1.058216,0.622271,4.523200
11754,1.886358,0.188246,-1.058216,0.188246,2.083288,0.622271,-1.058216,0.622271,4.525600
11759,1.886958,0.188246,-1.058216,0.188246,2.083888,0.622271,-1.058216,0.622271,4.527400
11766,1.887530,0.188313,-1.058448,0.188313,2.084555,0.622364,-1.058448,0.622364,4.529500
11773,1.874940,0.195326,-1.082878,0.195326,2.081938,0.632171,-1.082878,0.632171,4.531300
11778,1.858286,0.204550,-1.114558,0.204550,2.078404,0.644888,-1.114558,0.644888,4.533100
11785,1.858886,0.204550,-1.114558,0.204550,2.079004,0.644888,-1.114558,0.644888,4.534900
11790,1.859257,0.204617,-1.114783,0.204617,2.079471,0.644978,-1.114783,0.644978,4.536400
11793,1.859657,0.204617,-1.114783,0.204617,2.079871,0.644978,-1.114783,0.644978,4.537600
11808,1.860457,0.204617,-1.114783,0.204617,2.080671,0.644978,-1.114783,0.644978,4.540000
11815,1.861757,0.204617,-1.114783,0.204617,2.081971,0.644978,-1.114783,0.644978,4.543900
11821,1.862457,0.204617,-1.114783,0.204617,2.082671,0.644978,-1.114783,0.644978,4.546000
11830,1.863257,0.204617,-1.114783,0.204617,2.083471,0.644978,-1.114783,0.644978,4.548400
11837,1.863957,0.204617,-1.114783,0.204617,2.084171,0.644978,-1.114783,0.644978,4.550500
11845,1.864757,0.204617,-1.114783,0.204617,2.084971,0.644978,-1.114783,0.644978,4.552900
11851,1.865308,0.204695,-1.115044,0.204695,2.085633,0.645083,-1.115044,0.645083,4.555000
11856,1.865808,0.204695,-1.115044,0.204695,2.086133,0.645083,-1.115044,0.645083,4.556500
11862,1.866308,0.204695,-1.115044,0.204695,2.086633,0.645083,-1.115044,0.645083,4.558000
11865,1.866708,0.204695,-1.115044,0.204695,2.087033,0.645083,-1.115044,0.645083,4.559200
11872,1.867308,0.204695,-1.115044,0.204695,2.087633,0.645083,-1.115044,0.645083,4.561000
11876,1.867708,0.204695,-1.115044,0.204695,2.088033,0.645083,-1.115044,0.645083,4.562200
